molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3892642,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CO)c2)ccc1O,29000.0
CHEMBL3915135,COC(=O)C(C(=O)/C=C/c1ccc(O)c(OC)c1)C(=O)/C=C/c1ccc(O)c(OC)c1,16000.0
CHEMBL3963341,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(CN(C)C)cc2)ccc1O,17000.0
CHEMBL3922961,COC(=O)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,6000.0
CHEMBL4066965,C[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,12000.0
CHEMBL4072836,CC[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,439.0
CHEMBL3980860,O=C1NC(=O)[C@](CNC(=O)[C@@H](Cc2ccc(C(F)(F)F)cc2)C2CC2)(C2CC2)N1,100000.0
CHEMBL3955404,CC(C)[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,100000.0
CHEMBL3972836,CC(C)(Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,7590.0
CHEMBL3897740,Cc1cc(COc2ccc(C(=O)NC[C@@H](C(=O)NO)N3CCCCC3)cc2)c2ccccc2n1,10000.0
CHEMBL3941484,O=C(NC[C@@H](C(=O)NO)N1CCCCC1)c1ccc(OCc2ccnc(-c3ccccc3)c2)cc1,10000.0
CHEMBL3935135,O=C(NC[C@@H](C(=O)NO)N1CCCCC1)c1ccc(OCc2ccncc2)cc1,10000.0
CHEMBL3966632,CCN(CC)[C@@H](CNC(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(=O)NO,10000.0
CHEMBL206815,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,82.0
CHEMBL3648893,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(C)(=O)=O)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL3648902,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(Cc4ccc(F)cc4)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL3648903,CCN1CCN([C@@H](CNS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(=O)NO)CC1,10000.0
CHEMBL3959985,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL3648904,Cc1ccc(CN2CCN([C@@H](CNS(=O)(=O)c3ccc(OCc4cc(C)nc5ccccc45)cc3)C(=O)NO)CC2)cc1,10000.0
CHEMBL3648905,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(C(=O)C(C)C)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL3648906,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(=O)(=O)CC(C)C)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL3648907,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(=O)(=O)C(C)C)CC3)cc2)c2ccccc2n1,10000.0
CHEMBL1511860,c1ccc(Nc2nc(CSc3nc[nH]n3)cs2)cc1,2200.0
CHEMBL4068176,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,10000.0
CHEMBL4102106,Cc1cc(COc2ccc(S(=O)(=O)N3CCN(C(=O)C(C)(C)C)C(C(=O)NO)C3)cc2)c2c(n1)CCCC2,10000.0
CHEMBL4100008,O=c1[nH]c(SCc2ccc(-c3ccc(S(=O)(=O)NCCO)cc3)cc2)nc2c1CCC2,10000.0
CHEMBL4081997,NCCNS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0
CHEMBL4081049,N[C@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0
CHEMBL4105299,N[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,10000.0
CHEMBL4080520,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0
CHEMBL4098541,CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0
CHEMBL4088383,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCCCC1,5000.0
CHEMBL4060150,CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCCCC1,5000.0
CHEMBL4078433,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccc(C(=O)O)c2)cc1,50.0
CHEMBL4092752,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,1760.0
CHEMBL4088630,COc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,0.9
CHEMBL3589199,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,50000.0
CHEMBL4160618,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,7000.0
CHEMBL4171886,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,7500.0
CHEMBL4164016,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,4800.0
CHEMBL4170455,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5970.0
CHEMBL4162521,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,6360.0
CHEMBL4167291,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5140.0
CHEMBL4175156,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,6800.0
CHEMBL4163839,O=C(CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O)NCc1ccccc1,6370.0
CHEMBL4168477,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NCCN,5000.0
CHEMBL4169181,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NCCN,5000.0
CHEMBL4177034,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NC[C@@H](O)CO,5000.0
CHEMBL4165747,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NC[C@@H](O)CO,5000.0
CHEMBL4173661,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NC[C@H](O)CO,5000.0
CHEMBL4175968,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NC[C@H](O)CO,5000.0
CHEMBL4165348,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NCCCO,5000.0
CHEMBL4172564,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NCCCO,5000.0
CHEMBL4161914,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NC1CC1,5000.0
CHEMBL4164242,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)N[C@@H]1CCCC[C@H]1O,5000.0
CHEMBL4172116,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)N[C@@H]1CCCC[C@H]1O,5000.0
CHEMBL4167168,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(=O)N[C@@H]1CCCC[C@H]1O,5000.0
CHEMBL4159255,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(=O)N[C@@H]1CCCC[C@H]1O,5000.0
CHEMBL4170562,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(=O)NC1COC1,5000.0
CHEMBL4162629,CC(C)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(=O)NC1CNC1,5000.0
CHEMBL4169495,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)(C)C,5000.0
CHEMBL4162222,CNC(=O)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)(C)C,5000.0
CHEMBL4172893,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCOCC1,5000.0
CHEMBL4164905,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CC1,5000.0
CHEMBL4172804,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)(C)O,5000.0
CHEMBL4168336,CNC(=O)C1(NC(=O)c2ccc(-c3ccc(CSc4nc5c(c(=O)[nH]4)CCC5)c(F)c3)o2)CCCCC1,5000.0
CHEMBL4176183,CNC(=O)[C@@H](NC(=O)c1csc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)n1)C(C)C,5000.0
CHEMBL4171677,CNC(=O)[C@@H](NC(=O)c1cnc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)n1C)C(C)C,5000.0
CHEMBL4161070,CNC(=O)[C@@H](NC(=O)c1coc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)n1)C(C)C,5000.0
CHEMBL4175116,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)nc2)o1)C(C)C,5000.0
CHEMBL4164482,CNC(=O)[C@@H](NC(=O)c1csc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)nc2)n1)C(C)C,5000.0
CHEMBL4159992,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CNc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0
CHEMBL4167912,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CCc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0
CHEMBL4175967,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(COc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C,5000.0
CHEMBL4168115,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4ccccc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4172563,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4ccc(F)cc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4164676,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4sccc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4169179,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4scc(C)c4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4161253,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CNc3nc4[nH]ccc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4165744,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4[nH]ccc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4176358,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4[nH]ncc4c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4162305,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nccc(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4172976,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3ncc(F)c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4167998,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3ncc(C)c(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4160072,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(C)cc(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4171334,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc(C(F)(F)F)cc(=O)[nH]3)c(F)c2)o1)C(C)C,5000.0
CHEMBL4215407,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,2100.0
CHEMBL4208519,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2200.0
CHEMBL4206259,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)CS(C)(=O)=O)cc2)cc1,10000.0
CHEMBL4202548,COc1ccc(-c2ccc(Sc3ccccc3C(=O)CS(C)(=O)=O)cc2)cc1,332000.0
CHEMBL4216008,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NS(=O)(=O)C(F)(F)F)cc2)cc1,24500.0
CHEMBL4212208,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NS(=O)(=O)C(F)(F)F)cc2)cc1,50000.0
CHEMBL4213651,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NS(C)(=O)=O)cc2)cc1,3700.0
CHEMBL4207046,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NS(C)(=O)=O)cc2)cc1,18000.0
CHEMBL4218036,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CP(=O)(O)O)cc2)cc1,2500.0
CHEMBL4206329,COc1ccc(-c2ccc(Sc3ccccc3CP(=O)(O)O)cc2)cc1,1120.0
CHEMBL4214626,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C3CCC(=O)N(O)C3=O)cc2)cc1,1430.0
CHEMBL4203044,COc1ccc(-c2ccc(Sc3ccccc3C3CCC(=O)N(O)C3=O)cc2)cc1,5800.0
CHEMBL4213983,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1,14300.0
CHEMBL4209100,COc1ccc(-c2ccc(Sc3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1,2960.0
CHEMBL4214269,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)O)cc2)cc1,830.0
CHEMBL4210206,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NO)cc2)cc1,120.0
CHEMBL4203061,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(F)cc1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccc(F)cc3)[C@@H]1CC2,100000.0
CHEMBL4214716,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(F)c(Cl)c1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccc(F)c(Cl)c3)[C@@H]1CC2,100000.0
CHEMBL4207416,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(F)c1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3cccc(F)c3)[C@@H]1CC2,100000.0
CHEMBL4202528,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1cccc(Br)c1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3cccc(Br)c3)[C@@H]1CC2,100000.0
CHEMBL4211771,CC(C)c1cc2c(cc1S(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1cccc(Br)c1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3cccc(Br)c3)[C@@H]1CC2,93100.0
CHEMBL4206886,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccccc3)[C@@H]1CC2,53600.0
CHEMBL4216220,CC(C)c1cc2c(cc1S(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3ccccc3)[C@@H]1CC2,24300.0
CHEMBL4211258,COc1cccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5cccc(OC)c5)c(C(C)C)cc4CC[C@H]32)c1,83400.0
CHEMBL4218730,COc1cccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5cccc(OC)c5)c(C(C)C)cc4CC[C@H]32)c1,51900.0
CHEMBL4213804,Cc1cccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5cccc(C)c5)c(C(C)C)cc4CC[C@H]32)c1,34800.0
CHEMBL4215396,Cc1cccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5cccc(C)c5)c(C(C)C)cc4CC[C@H]32)c1,8800.0
CHEMBL4203717,COc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5ccc(OC)cc5)c(C(C)C)cc4CC[C@H]32)cc1,57800.0
CHEMBL4210975,COc1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5ccc(OC)cc5)c(C(C)C)cc4CC[C@H]32)cc1,54600.0
CHEMBL4215930,Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5ccc(C)cc5)c(C(C)C)cc4CC[C@H]32)cc1,51600.0
CHEMBL4207542,Cc1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5ccc(C)cc5)c(C(C)C)cc4CC[C@H]32)cc1,20900.0
CHEMBL4212449,CC(C)c1cc2c(cc1S(=O)(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1F)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccccc3F)[C@@H]1CC2,66600.0
CHEMBL4203206,CC(C)c1cc2c(cc1S(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1F)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3ccccc3F)[C@@H]1CC2,48300.0
CHEMBL4211708,COc1ccccc1NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)Nc4ccccc4OC)c(C(C)C)cc3CC[C@H]21,56200.0
CHEMBL4214436,COc1ccccc1NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)N[C@@H](Cc4ccccc4)C(=O)Nc4ccccc4OC)c(C(C)C)cc3CC[C@H]21,43900.0
CHEMBL4202778,Cc1ccccc1NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)Nc4ccccc4C)c(C(C)C)cc3CC[C@H]21,33600.0
CHEMBL4216154,Cc1ccccc1NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)N[C@@H](Cc4ccccc4)C(=O)Nc4ccccc4C)c(C(C)C)cc3CC[C@H]21,27400.0
CHEMBL4211189,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3cccc(F)c3)[C@@H]1CC2,72600.0
CHEMBL4211700,COc1ccccc1NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)O)c(C(C)C)cc3CC[C@H]21,100000.0
CHEMBL4206821,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccccc3)[C@@H]1CC2,95900.0
CHEMBL4207344,COc1ccccc1NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)O)c(C(C)C)cc3CC[C@H]21,100000.0
CHEMBL4202455,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccccc3F)[C@@H]1CC2,100000.0
CHEMBL4202989,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3ccccc3Br)[C@@H]1CC2,82600.0
CHEMBL4214656,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@H](Cc3ccccc3)C(=O)Nc3ccccc3Br)[C@@H]1CC2,100000.0
CHEMBL4215193,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3ccccc3F)[C@@H]1CC2,100000.0
CHEMBL4210262,COc1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)O)c(C(C)C)cc4CC[C@H]32)cc1,36300.0
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,10.0
CHEMBL4208066,O=C(c1ccc(O)cc1)c1cc(-c2ccc(O)cc2)c(-c2ccc(O)cc2)c(-c2ccc(O)cc2)c1,100000.0
CHEMBL4206956,O=C(/C=C(\c1ccccc1)c1c(-c2ccc(O)cc2)cccc1-c1ccc(O)cc1)c1ccc(O)cc1,24690.0
CHEMBL4211480,O=C1OCc2ccc(-c3ccc(O)cc3)c(C(=O)c3ccc(O)cc3)c21,36010.0
CHEMBL4206592,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(-c3ccc(O)cc3)ccc(CO)c21,18320.0
CHEMBL3585679,O=C(O)c1c(-c2ccc(O)cc2)ccc(CO)c1C#Cc1ccc(O)cc1,40960.0
CHEMBL451902,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,26080.0
CHEMBL63677,O=c1cc(-c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)oc2cc(O)cc(O)c12,11850.0
CHEMBL4216342,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1-c1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,25430.0
CHEMBL4213048,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,37360.0
CHEMBL63354,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,2580.0
CHEMBL4208646,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,29270.0
CHEMBL378188,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,10330.0
CHEMBL472915,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC,360.0
CHEMBL4238489,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccc4no[n+]([O-])c34)C[C@H]2C(=O)NO)cc1OC,524.0
CHEMBL4249544,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3ccc4no[n+]([O-])c4c3)C[C@H]2C(=O)NO)cc1OC,388.0
CHEMBL4241167,O=C(N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1)c1cccc2no[n+]([O-])c12,242.0
CHEMBL4245382,O=C(N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1)c1ccc2no[n+]([O-])c2c1,162.0
CHEMBL4291062,CC(=O)N[C@H]1[C@H](NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1200.0
CHEMBL4285838,CC(=O)N[C@H]1[C@H](NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O,5400.0
